County,Year,TotalOverdose,TotalDeath,State,POP,OverdoseProp,PolicyState,Post
Bell County,2007,13,375,Kentucky,28794,0.00045148294783635477,False,False
Bell County,2008,13,355,Kentucky,28836,0.0004508253571923984,False,False
Bell County,2009,11,362,Kentucky,28667,0.00038371646841315796,False,False
Bell County,2010,24,388,Kentucky,28691,0.0008364992506360879,False,False
Bell County,2011,11,355,Kentucky,28658,0.00038383697396887433,False,False
Bell County,2013,23,359,Kentucky,28031,0.0008205201384181798,False,False
Bell County,2015,17,430,Kentucky,27370,0.0006211180124223603,False,False
Bell County,2005,10,1675,Texas,266017,3.75915824928482e-05,True,False
Bell County,2006,10,1687,Texas,273771,3.6526878303399555e-05,True,False
Bell County,2007,10,1832,Texas,287752,3.4752147682726795e-05,True,True
Bell County,2009,11,1774,Texas,301050,3.653878093339977e-05,True,True
Bell County,2010,22,1904,Texas,310235,7.091398456009154e-05,True,True
Bell County,2011,20,1862,Texas,315799,6.333142283541113e-05,True,True
Bell County,2012,26,1872,Texas,324963,8.00091087293015e-05,True,True
Bell County,2013,19,1985,Texas,327028,5.809900069718801e-05,True,True
Bell County,2014,17,2072,Texas,330149,5.149190214115445e-05,True,True
Bell County,2015,23,2265,Texas,336076,6.84369011771147e-05,True,True
Belmont County,2012,10,924,Ohio,69709,0.00014345349954812147,False,False
Belmont County,2014,14,817,Ohio,69367,0.00020182507532400134,False,False
Belmont County,2015,18,891,Ohio,68973,0.0002609716845722239,False,False
Benton County,2005,10,1238,Arkansas,186756,5.354580307995459e-05,False,False
Benton County,2006,10,1283,Arkansas,195569,5.113284825304624e-05,False,False
Benton County,2007,13,1386,Arkansas,203664,6.383062298688035e-05,False,True
Benton County,2008,12,1465,Arkansas,210807,5.6924105935761146e-05,False,True
Benton County,2009,15,1452,Arkansas,216620,6.924568368571692e-05,False,True
Benton County,2010,20,1475,Arkansas,221339,9.035913237161097e-05,False,True
Benton County,2011,18,1599,Arkansas,229171,7.854396935039774e-05,False,True
Benton County,2012,19,1635,Arkansas,234938,8.087240037797206e-05,False,True
Benton County,2013,11,1598,Arkansas,239461,4.5936499054125724e-05,False,True
Benton County,2014,19,1730,Arkansas,244841,7.760138212145842e-05,False,True
Benton County,2015,30,1824,Arkansas,251591,0.0001192411493256913,False,True
Benton County,2013,10,240,Tennessee,16360,0.0006112469437652812,False,False
Benton County,2003,10,1039,Washington,153596,6.510586213182635e-05,True,False
Benton County,2004,12,991,Washington,155689,7.707673631406201e-05,True,False
Benton County,2005,13,1030,Washington,157726,8.242141435147027e-05,True,False
Benton County,2006,16,1083,Washington,159564,0.00010027324459151187,True,False
Benton County,2007,17,1160,Washington,161669,0.00010515312150133916,True,False
Benton County,2008,10,1179,Washington,166573,6.0033738961296247e-05,True,False
Benton County,2009,17,1174,Washington,171122,9.934432743890324e-05,True,False
Benton County,2010,10,1263,Washington,175177,5.708511962186817e-05,True,False
Benton County,2011,16,1242,Washington,180436,8.867410051209294e-05,True,False
Benton County,2012,16,1236,Washington,182373,8.773228493252838e-05,True,True
Benton County,2013,18,1269,Washington,184318,9.765730964962727e-05,True,True
Benton County,2014,20,1310,Washington,186489,0.00010724493133643272,True,True
Benton County,2015,28,1463,Washington,190218,0.0001471995289615073,True,True
Bergen County,2003,55,7458,New Jersey,892214,6.164440369687093e-05,False,False
Bergen County,2004,43,7287,New Jersey,893378,4.813192176212085e-05,False,False
Bergen County,2005,33,7134,New Jersey,891446,3.70185070099591e-05,False,False
Bergen County,2006,45,6971,New Jersey,889406,5.059556602946236e-05,False,False
Bergen County,2007,58,7048,New Jersey,890817,6.510877093724076e-05,False,False
Bergen County,2008,49,7009,New Jersey,895328,5.4728546409807356e-05,False,False
Bergen County,2010,52,6858,New Jersey,905116,5.74511996252414e-05,False,False
Bergen County,2011,69,6903,New Jersey,911994,7.565839248942428e-05,False,False
Bergen County,2012,77,7089,New Jersey,916255,8.40377405853174e-05,False,False
Bergen County,2013,95,7124,New Jersey,919951,0.0001032663696218603,False,False
Bergen County,2014,79,6907,New Jersey,923403,8.55531116966265e-05,False,False
Bergen County,2015,82,7094,New Jersey,926391,8.851554041436067e-05,False,False
Berkeley County,2004,10,926,South Carolina,151789,6.588092681287841e-05,False,False
Berkeley County,2005,13,1043,South Carolina,153489,8.469662321078383e-05,False,False
Berkeley County,2006,12,991,South Carolina,159501,7.52346380273478e-05,False,False
Berkeley County,2007,11,1032,South Carolina,164913,6.67018367260313e-05,False,False
Berkeley County,2008,15,1016,South Carolina,171099,8.766854277348202e-05,False,False
Berkeley County,2009,11,1074,South Carolina,175092,6.28241153222306e-05,False,False
Berkeley County,2010,22,1144,South Carolina,177843,0.00012370461586905303,False,True
Berkeley County,2011,16,1106,South Carolina,183778,8.70615634080249e-05,False,True
Berkeley County,2012,19,1214,South Carolina,189603,0.00010020938487260223,False,True
Berkeley County,2013,25,1271,South Carolina,194031,0.00012884539068499362,False,True
Berkeley County,2014,23,1349,South Carolina,198295,0.00011598880455886432,False,True
Berkeley County,2015,25,1385,South Carolina,203066,0.00012311268257610825,False,True
Berkeley County,2003,17,740,West Virginia,84524,0.00020112630732099757,False,False
Berkeley County,2005,10,705,West Virginia,92114,0.00010856113077273813,False,False
Berkeley County,2007,12,724,West Virginia,99132,0.0001210507202517855,False,False
Berkeley County,2008,19,794,West Virginia,101629,0.00018695451101555658,False,False
Berkeley County,2009,15,829,West Virginia,102830,0.0001458718272877565,False,False
Berkeley County,2010,17,785,West Virginia,104169,0.0001631963444018854,False,False
Berkeley County,2011,26,869,West Virginia,105743,0.0002458791598498246,False,False
Berkeley County,2012,27,887,West Virginia,106965,0.0002524190155658393,False,False
Berkeley County,2013,40,904,West Virginia,108495,0.0003686805843587262,False,False
Berkeley County,2014,39,982,West Virginia,110191,0.00035393090179778745,False,False
Berkeley County,2015,39,981,West Virginia,111678,0.00034921828829312845,False,False
Berks County,2003,27,3556,Pennsylvania,385846,6.9976104456182e-05,False,False
Berks County,2004,22,3448,Pennsylvania,390848,5.6287866382839364e-05,False,False
Berks County,2005,27,3657,Pennsylvania,395933,6.819335594658692e-05,False,False
Berks County,2006,29,3481,Pennsylvania,401834,7.21691046551561e-05,False,False
Berks County,2007,30,3460,Pennsylvania,405223,7.403331005397028e-05,False,False
Berks County,2008,38,3544,Pennsylvania,407737,9.319733063224578e-05,False,False
Berks County,2009,52,3536,Pennsylvania,409904,0.000126858971856825,False,False
Berks County,2010,49,3620,Pennsylvania,411442,0.00011909333514808892,False,False
Berks County,2011,65,3680,Pennsylvania,413008,0.00015738193933289427,False,False
Berks County,2012,40,3662,Pennsylvania,413518,9.673097664430569e-05,False,False
Berks County,2013,43,3858,Pennsylvania,413915,0.00010388606356377518,False,False
Berks County,2014,58,3717,Pennsylvania,414559,0.00013990770915599468,False,False
Berks County,2015,42,3968,Pennsylvania,415138,0.00010117117681349334,False,False
Berkshire County,2005,18,1485,Massachusetts,132563,0.00013578449491939682,False,False
Berkshire County,2007,15,1491,Massachusetts,131883,0.00011373717613339097,False,False
Berkshire County,2008,10,1509,Massachusetts,131372,7.61197210973419e-05,False,False
Berkshire County,2009,16,1366,Massachusetts,131264,0.00012189176011701609,False,False
Berkshire County,2010,10,1345,Massachusetts,131219,7.620847590669034e-05,False,False
Berkshire County,2011,12,1414,Massachusetts,130547,9.192091737075536e-05,False,False
Berkshire County,2012,16,1432,Massachusetts,130284,0.00012280863344693132,False,False
Berkshire County,2013,19,1515,Massachusetts,129488,0.0001467317434820215,False,False
Berkshire County,2014,24,1451,Massachusetts,128856,0.00018625442354255913,False,False
Berkshire County,2015,32,1547,Massachusetts,127858,0.00025027765176993227,False,False
Bernalillo County,2003,144,4486,New Mexico,587049,0.00024529468579283844,False,False
Bernalillo County,2004,128,4501,New Mexico,600449,0.00021317380826681365,False,False
Bernalillo County,2005,164,4648,New Mexico,615320,0.000266527985438471,False,False
Bernalillo County,2006,171,4856,New Mexico,628632,0.0002720192417821555,False,False
Bernalillo County,2007,182,4827,New Mexico,638978,0.0002848298376469925,False,True
Bernalillo County,2008,219,5021,New Mexico,646879,0.0003385486311968699,False,True
Bernalillo County,2009,164,4940,New Mexico,655279,0.00025027507367090965,False,True
Bernalillo County,2010,184,4909,New Mexico,662564,0.000277709021317186,False,True
Bernalillo County,2011,199,5026,New Mexico,670283,0.00029688952278366005,False,True
Bernalillo County,2012,190,5132,New Mexico,673615,0.0002820602272811621,False,True
Bernalillo County,2013,147,5098,New Mexico,676326,0.00021735080419797554,False,True
Bernalillo County,2014,193,5428,New Mexico,675957,0.0002855211204262993,False,True
Bernalillo County,2015,197,5504,New Mexico,676248,0.0002913132460280844,False,True
Berrien County,2005,15,1659,Michigan,158510,9.4631253548672e-05,False,False
Berrien County,2006,21,1610,Michigan,157537,0.000133302017938643,False,False
Berrien County,2007,15,1584,Michigan,157378,9.531192415712489e-05,False,False
Berrien County,2008,15,1621,Michigan,157380,9.531071292413267e-05,False,False
Berrien County,2009,21,1586,Michigan,157059,0.00013370771493515177,False,False
Berrien County,2010,17,1590,Michigan,156813,0.00010840937932441826,False,False
Berrien County,2011,19,1641,Michigan,156885,0.0001211078178283456,False,False
Berrien County,2012,17,1708,Michigan,156621,0.00010854227721697601,False,False
Berrien County,2013,16,1632,Michigan,156129,0.00010247936001639669,False,False
Berrien County,2014,31,1808,Michigan,155977,0.0001987472511972919,False,False
Berrien County,2015,30,1774,Michigan,155022,0.00019352091961141,False,False
Bexar County,2003,109,10412,Texas,1469623,7.416868135569463e-05,True,False
Bexar County,2004,127,10456,Texas,1500919,8.46148259832809e-05,True,False
Bexar County,2005,166,10540,Texas,1529270,0.00010854852315156905,True,False
Bexar County,2006,160,10653,Texas,1573935,0.00010165604043369008,True,False
Bexar County,2007,104,10683,Texas,1615210,6.438791240767454e-05,True,True
Bexar County,2008,157,10744,Texas,1651709,9.505306322118485e-05,True,True
Bexar County,2009,197,10908,Texas,1685628,0.00011687038895889248,True,True
Bexar County,2010,186,11175,Texas,1714773,0.00010846916763909859,True,True
Bexar County,2011,263,11448,Texas,1755361,0.0001498267307978245,True,True
Bexar County,2012,193,11877,Texas,1788738,0.00010789729966043099,True,True
Bexar County,2013,175,12343,Texas,1821328,9.608373670201085e-05,True,True
Bexar County,2014,181,12468,Texas,1858003,9.741641967208879e-05,True,True
Bexar County,2015,190,12976,Texas,1894834,0.00010027263601983076,True,True
Bibb County,2003,13,1612,Georgia,153697,8.458200225118253e-05,False,False
Bibb County,2004,11,1602,Georgia,154159,7.135489981123386e-05,False,False
Bibb County,2005,24,1722,Georgia,154003,0.00015584111997818224,False,False
Bibb County,2007,12,1635,Georgia,154286,7.777763374512269e-05,False,False
Bibb County,2008,14,1583,Georgia,154384,9.068297232873873e-05,False,False
Bibb County,2009,12,1626,Georgia,155154,7.734251131134228e-05,False,False
Bibb County,2010,12,1740,Georgia,155547,7.714710023336998e-05,False,False
Bibb County,2011,17,1669,Georgia,156211,0.00010882716325994969,False,False
Bibb County,2012,10,1709,Georgia,156606,6.385451387558587e-05,False,False
Bibb County,2013,14,1714,Georgia,155031,9.030451974121305e-05,False,False
Bibb County,2014,11,1720,Georgia,154329,7.127629933453855e-05,False,False
Bibb County,2015,14,1735,Georgia,153945,9.09415700412485e-05,False,False
Blair County,2003,21,1587,Pennsylvania,127353,0.00016489599773856917,False,False
Blair County,2004,12,1538,Pennsylvania,127194,9.434407283362423e-05,False,False
Blair County,2005,21,1623,Pennsylvania,126730,0.0001657066203740235,False,False
Blair County,2006,18,1566,Pennsylvania,127002,0.00014173005149525203,False,False
Blair County,2007,13,1452,Pennsylvania,127048,0.00010232353126377432,False,False
Blair County,2008,19,1547,Pennsylvania,127112,0.00014947447919944615,False,False
Blair County,2009,17,1592,Pennsylvania,127161,0.0001336887882290954,False,False
Blair County,2011,22,1537,Pennsylvania,126970,0.00017326927620697804,False,False
Blair County,2012,18,1569,Pennsylvania,126544,0.00014224301428752053,False,False
Blair County,2013,16,1692,Pennsylvania,125836,0.0001271496233192409,False,False
Blair County,2014,19,1484,Pennsylvania,125274,0.0001516675447419257,False,False
Blair County,2015,35,1652,Pennsylvania,124596,0.0002809078943144242,False,False
Blount County,2008,15,558,Alabama,57055,0.0002629042152309175,False,False
Blount County,2012,15,573,Alabama,57580,0.0002605071205279611,False,False
Blount County,2013,10,552,Alabama,57619,0.00017355386244120863,False,False
Blount County,2014,11,621,Alabama,57526,0.00019121788408719536,False,False
Blount County,2015,11,610,Alabama,57526,0.00019121788408719536,False,False
Blount County,2003,14,1222,Tennessee,111156,0.000125949116556911,False,False
Blount County,2004,12,1147,Tennessee,113151,0.0001060529734602434,False,False
Blount County,2005,16,1107,Tennessee,115336,0.0001387251161822848,False,False
Blount County,2006,16,1127,Tennessee,118228,0.0001353317319078391,False,False
Blount County,2007,24,1159,Tennessee,119950,0.00020008336807002917,False,False
Blount County,2008,14,1202,Tennessee,121716,0.00011502185415228893,False,False
Blount County,2009,17,1110,Tennessee,122689,0.00013856172925038105,False,False
Blount County,2010,29,1274,Tennessee,123010,0.00023575319079749613,False,False
Blount County,2011,22,1229,Tennessee,123664,0.0001779014102729978,False,False
Blount County,2012,26,1261,Tennessee,124024,0.0002096368444817132,False,False
Blount County,2013,22,1373,Tennessee,124874,0.00017617758700770377,False,False
Blount County,2014,19,1359,Tennessee,125847,0.0001509769799836309,False,False
Blount County,2015,31,1297,Tennessee,126954,0.00024418293240071205,False,False
Bonneville County,2008,13,726,Idaho,100811,0.00012895418158732677,False,False
Bonneville County,2009,13,701,Idaho,103016,0.00012619398928321815,False,False
Bonneville County,2010,13,698,Idaho,104234,0.0001247193813918683,False,False
Bonneville County,2011,12,747,Idaho,105813,0.00011340761532136883,False,False
Bonneville County,2012,15,765,Idaho,106764,0.00014049679667303585,False,False
Bonneville County,2013,33,827,Idaho,107369,0.0003073512838901359,False,False
Bonneville County,2014,19,784,Idaho,108236,0.00017554233341956466,False,False
Bonneville County,2015,27,815,Idaho,109849,0.0002457919507687826,False,False
Boone County,2013,14,533,Indiana,60346,0.00023199549265899978,False,False
