BUYER_STATE,BUYER_COUNTY,YEAR/MONTH,MME,Year,FULL_STATES,Population,MME/CAP,PolicyState,Post
KS,NORTON,201012,183.61,2010,Kansas,5671,0.03,False,True
KS,NORTON,201110,213.88,2011,Kansas,5656,0.04,False,True
KS,NORTON,201111,194.35,2011,Kansas,5656,0.03,False,True
KS,NORTON,201112,198.84000000000003,2011,Kansas,5656,0.04,False,True
KS,NORTON,201210,248.67999999999995,2012,Kansas,5586,0.04,False,True
KS,NORTON,201211,201.69999999999996,2012,Kansas,5586,0.04,False,True
KS,NORTON,201212,221.48999999999995,2012,Kansas,5586,0.04,False,True
KS,OSAGE,20061,151.54999999999995,2006,Kansas,16633,0.01,False,False
KS,OSAGE,20062,161.05,2006,Kansas,16633,0.01,False,False
KS,OSAGE,20063,182.95,2006,Kansas,16633,0.01,False,False
