BUYER_STATE,BUYER_COUNTY,YEAR/MONTH,FULL_STATES,MME/CAP,checker,final_checker,PolicyState,Post
WA,OKANOGAN,200911,Washington,0.0452,84.0,84,True,False
WA,OKANOGAN,200912,Washington,0.0525,84.0,84,True,False
WA,OKANOGAN,201010,Washington,0.0492,84.0,84,True,False
WA,OKANOGAN,201011,Washington,0.0516,84.0,84,True,False
WA,OKANOGAN,201012,Washington,0.0527,84.0,84,True,False
WA,OKANOGAN,201110,Washington,0.0371,84.0,84,True,False
WA,OKANOGAN,201111,Washington,0.0388,84.0,84,True,False
WA,OKANOGAN,201112,Washington,0.0375,84.0,84,True,False
WA,OKANOGAN,201210,Washington,0.0393,84.0,84,True,True
WA,OKANOGAN,201211,Washington,0.0321,84.0,84,True,True
WA,OKANOGAN,201212,Washington,0.0348,84.0,84,True,True
WA,PACIFIC,20061,Washington,0.0383,84.0,84,True,False
WA,PACIFIC,20062,Washington,0.0338,84.0,84,True,False
WA,PACIFIC,20063,Washington,0.0362,84.0,84,True,False
WA,PACIFIC,20064,Washington,0.0335,84.0,84,True,False
WA,PACIFIC,20065,Washington,0.0387,84.0,84,True,False
WA,PACIFIC,20066,Washington,0.0609,84.0,84,True,False
WA,PACIFIC,20067,Washington,0.0207,84.0,84,True,False
WA,PACIFIC,20068,Washington,0.0331,84.0,84,True,False
WA,PACIFIC,20069,Washington,0.0296,84.0,84,True,False
WA,PACIFIC,20071,Washington,0.04,84.0,84,True,False
WA,PACIFIC,20072,Washington,0.0343,84.0,84,True,False
WA,PACIFIC,20073,Washington,0.049,84.0,84,True,False
WA,PACIFIC,20074,Washington,0.0407,84.0,84,True,False
WA,PACIFIC,20075,Washington,0.0356,84.0,84,True,False
WA,PACIFIC,20076,Washington,0.041,84.0,84,True,False
WA,PACIFIC,20077,Washington,0.0511,84.0,84,True,False
WA,PACIFIC,20078,Washington,0.0418,84.0,84,True,False
WA,PACIFIC,20079,Washington,0.0345,84.0,84,True,False
WA,PACIFIC,20081,Washington,0.0513,84.0,84,True,False
WA,PACIFIC,20082,Washington,0.0437,84.0,84,True,False
WA,PACIFIC,20083,Washington,0.0448,84.0,84,True,False
WA,PACIFIC,20084,Washington,0.0392,84.0,84,True,False
WA,PACIFIC,20085,Washington,0.0457,84.0,84,True,False
WA,PACIFIC,20086,Washington,0.0489,84.0,84,True,False
WA,PACIFIC,20087,Washington,0.0509,84.0,84,True,False
WA,PACIFIC,20088,Washington,0.0502,84.0,84,True,False
WA,PACIFIC,20089,Washington,0.0439,84.0,84,True,False
WA,PACIFIC,20091,Washington,0.0638,84.0,84,True,False
WA,PACIFIC,20092,Washington,0.0681,84.0,84,True,False
WA,PACIFIC,20093,Washington,0.0542,84.0,84,True,False
WA,PACIFIC,20094,Washington,0.0794,84.0,84,True,False
WA,PACIFIC,20095,Washington,0.0691,84.0,84,True,False
WA,PACIFIC,20096,Washington,0.0605,84.0,84,True,False
WA,PACIFIC,20097,Washington,0.0581,84.0,84,True,False
WA,PACIFIC,20098,Washington,0.0603,84.0,84,True,False
WA,PACIFIC,20099,Washington,0.0676,84.0,84,True,False
WA,PACIFIC,20101,Washington,0.056,84.0,84,True,False
WA,PACIFIC,20102,Washington,0.0677,84.0,84,True,False
WA,PACIFIC,20103,Washington,0.0701,84.0,84,True,False
WA,PACIFIC,20104,Washington,0.0724,84.0,84,True,False
WA,PACIFIC,20105,Washington,0.0574,84.0,84,True,False
WA,PACIFIC,20106,Washington,0.0742,84.0,84,True,False
WA,PACIFIC,20107,Washington,0.0765,84.0,84,True,False
WA,PACIFIC,20108,Washington,0.0693,84.0,84,True,False
WA,PACIFIC,20109,Washington,0.083,84.0,84,True,False
WA,PACIFIC,20111,Washington,0.0606,84.0,84,True,False
WA,PACIFIC,20112,Washington,0.075,84.0,84,True,False
WA,PACIFIC,20113,Washington,0.0705,84.0,84,True,False
WA,PACIFIC,20114,Washington,0.0707,84.0,84,True,False
WA,PACIFIC,20115,Washington,0.0765,84.0,84,True,False
WA,PACIFIC,20116,Washington,0.0806,84.0,84,True,False
WA,PACIFIC,20117,Washington,0.0695,84.0,84,True,False
WA,PACIFIC,20118,Washington,0.084,84.0,84,True,False
WA,PACIFIC,20119,Washington,0.0791,84.0,84,True,False
WA,PACIFIC,20121,Washington,0.0658,84.0,84,True,True
WA,PACIFIC,20122,Washington,0.0588,84.0,84,True,True
WA,PACIFIC,20123,Washington,0.0743,84.0,84,True,True
WA,PACIFIC,20124,Washington,0.0654,84.0,84,True,True
WA,PACIFIC,20125,Washington,0.0633,84.0,84,True,True
WA,PACIFIC,20126,Washington,0.0643,84.0,84,True,True
WA,PACIFIC,20127,Washington,0.0723,84.0,84,True,True
WA,PACIFIC,20128,Washington,0.07,84.0,84,True,True
WA,PACIFIC,20129,Washington,0.0639,84.0,84,True,True
WA,PACIFIC,200610,Washington,0.0398,84.0,84,True,False
WA,PACIFIC,200611,Washington,0.0353,84.0,84,True,False
WA,PACIFIC,200612,Washington,0.0354,84.0,84,True,False
WA,PACIFIC,200710,Washington,0.0377,84.0,84,True,False
WA,PACIFIC,200711,Washington,0.0417,84.0,84,True,False
WA,PACIFIC,200712,Washington,0.0439,84.0,84,True,False
WA,PACIFIC,200810,Washington,0.0523,84.0,84,True,False
WA,PACIFIC,200811,Washington,0.0576,84.0,84,True,False
WA,PACIFIC,200812,Washington,0.0455,84.0,84,True,False
WA,PACIFIC,200910,Washington,0.0721,84.0,84,True,False
WA,PACIFIC,200911,Washington,0.0659,84.0,84,True,False
WA,PACIFIC,200912,Washington,0.0704,84.0,84,True,False
WA,PACIFIC,201010,Washington,0.0773,84.0,84,True,False
WA,PACIFIC,201011,Washington,0.0634,84.0,84,True,False
WA,PACIFIC,201012,Washington,0.0834,84.0,84,True,False
WA,PACIFIC,201110,Washington,0.0924,84.0,84,True,False
WA,PACIFIC,201111,Washington,0.0729,84.0,84,True,False
WA,PACIFIC,201112,Washington,0.0469,84.0,84,True,False
WA,PACIFIC,201210,Washington,0.0741,84.0,84,True,True
WA,PACIFIC,201211,Washington,0.0674,84.0,84,True,True
WA,PACIFIC,201212,Washington,0.0696,84.0,84,True,True
WA,PEND OREILLE,20061,Washington,0.0466,84.0,84,True,False
WA,PEND OREILLE,20062,Washington,0.0439,84.0,84,True,False
WA,PEND OREILLE,20063,Washington,0.0498,84.0,84,True,False
WA,PEND OREILLE,20064,Washington,0.0487,84.0,84,True,False
WA,PEND OREILLE,20065,Washington,0.0483,84.0,84,True,False
WA,PEND OREILLE,20066,Washington,0.0491,84.0,84,True,False
WA,PEND OREILLE,20067,Washington,0.0502,84.0,84,True,False
WA,PEND OREILLE,20068,Washington,0.0573,84.0,84,True,False
WA,PEND OREILLE,20069,Washington,0.0523,84.0,84,True,False
WA,PEND OREILLE,20071,Washington,0.0653,84.0,84,True,False
WA,PEND OREILLE,20072,Washington,0.0604,84.0,84,True,False
WA,PEND OREILLE,20073,Washington,0.0499,84.0,84,True,False
WA,PEND OREILLE,20074,Washington,0.0568,84.0,84,True,False
WA,PEND OREILLE,20075,Washington,0.0681,84.0,84,True,False
WA,PEND OREILLE,20076,Washington,0.0511,84.0,84,True,False
WA,PEND OREILLE,20077,Washington,0.0594,84.0,84,True,False
WA,PEND OREILLE,20078,Washington,0.0609,84.0,84,True,False
WA,PEND OREILLE,20079,Washington,0.0543,84.0,84,True,False
WA,PEND OREILLE,20081,Washington,0.0691,84.0,84,True,False
WA,PEND OREILLE,20082,Washington,0.0729,84.0,84,True,False
WA,PEND OREILLE,20083,Washington,0.0593,84.0,84,True,False
WA,PEND OREILLE,20084,Washington,0.0643,84.0,84,True,False
WA,PEND OREILLE,20085,Washington,0.052,84.0,84,True,False
WA,PEND OREILLE,20086,Washington,0.0558,84.0,84,True,False
WA,PEND OREILLE,20087,Washington,0.0577,84.0,84,True,False
WA,PEND OREILLE,20088,Washington,0.0552,84.0,84,True,False
WA,PEND OREILLE,20089,Washington,0.0632,84.0,84,True,False
WA,PEND OREILLE,20091,Washington,0.0619,84.0,84,True,False
WA,PEND OREILLE,20092,Washington,0.0589,84.0,84,True,False
WA,PEND OREILLE,20093,Washington,0.0669,84.0,84,True,False
WA,PEND OREILLE,20094,Washington,0.0662,84.0,84,True,False
WA,PEND OREILLE,20095,Washington,0.0614,84.0,84,True,False
WA,PEND OREILLE,20096,Washington,0.0673,84.0,84,True,False
WA,PEND OREILLE,20097,Washington,0.0626,84.0,84,True,False
WA,PEND OREILLE,20098,Washington,0.0635,84.0,84,True,False
WA,PEND OREILLE,20099,Washington,0.0645,84.0,84,True,False
WA,PEND OREILLE,20101,Washington,0.0577,84.0,84,True,False
WA,PEND OREILLE,20102,Washington,0.0499,84.0,84,True,False
WA,PEND OREILLE,20103,Washington,0.0577,84.0,84,True,False
WA,PEND OREILLE,20104,Washington,0.0585,84.0,84,True,False
WA,PEND OREILLE,20105,Washington,0.0585,84.0,84,True,False
WA,PEND OREILLE,20106,Washington,0.0703,84.0,84,True,False
WA,PEND OREILLE,20107,Washington,0.0604,84.0,84,True,False
WA,PEND OREILLE,20108,Washington,0.0609,84.0,84,True,False
WA,PEND OREILLE,20109,Washington,0.0596,84.0,84,True,False
WA,PEND OREILLE,20111,Washington,0.0562,84.0,84,True,False
WA,PEND OREILLE,20112,Washington,0.0562,84.0,84,True,False
WA,PEND OREILLE,20113,Washington,0.0602,84.0,84,True,False
WA,PEND OREILLE,20114,Washington,0.0525,84.0,84,True,False
WA,PEND OREILLE,20115,Washington,0.0531,84.0,84,True,False
WA,PEND OREILLE,20116,Washington,0.0524,84.0,84,True,False
WA,PEND OREILLE,20117,Washington,0.0525,84.0,84,True,False
WA,PEND OREILLE,20118,Washington,0.0498,84.0,84,True,False
WA,PEND OREILLE,20119,Washington,0.0512,84.0,84,True,False
WA,PEND OREILLE,20121,Washington,0.0508,84.0,84,True,True
WA,PEND OREILLE,20122,Washington,0.0463,84.0,84,True,True
WA,PEND OREILLE,20123,Washington,0.0539,84.0,84,True,True
WA,PEND OREILLE,20124,Washington,0.0457,84.0,84,True,True
WA,PEND OREILLE,20125,Washington,0.0489,84.0,84,True,True
WA,PEND OREILLE,20126,Washington,0.0493,84.0,84,True,True
WA,PEND OREILLE,20127,Washington,0.0531,84.0,84,True,True
WA,PEND OREILLE,20128,Washington,0.0519,84.0,84,True,True
WA,PEND OREILLE,20129,Washington,0.0534,84.0,84,True,True
WA,PEND OREILLE,200610,Washington,0.0611,84.0,84,True,False
WA,PEND OREILLE,200611,Washington,0.0543,84.0,84,True,False
WA,PEND OREILLE,200612,Washington,0.0644,84.0,84,True,False
WA,PEND OREILLE,200710,Washington,0.0679,84.0,84,True,False
WA,PEND OREILLE,200711,Washington,0.0644,84.0,84,True,False
WA,PEND OREILLE,200712,Washington,0.0586,84.0,84,True,False
WA,PEND OREILLE,200810,Washington,0.0627,84.0,84,True,False
WA,PEND OREILLE,200811,Washington,0.0516,84.0,84,True,False
WA,PEND OREILLE,200812,Washington,0.0711,84.0,84,True,False
WA,PEND OREILLE,200910,Washington,0.06,84.0,84,True,False
WA,PEND OREILLE,200911,Washington,0.0571,84.0,84,True,False
WA,PEND OREILLE,200912,Washington,0.061,84.0,84,True,False
WA,PEND OREILLE,201010,Washington,0.0606,84.0,84,True,False
WA,PEND OREILLE,201011,Washington,0.0602,84.0,84,True,False
WA,PEND OREILLE,201012,Washington,0.0579,84.0,84,True,False
WA,PEND OREILLE,201110,Washington,0.0488,84.0,84,True,False
WA,PEND OREILLE,201111,Washington,0.0479,84.0,84,True,False
WA,PEND OREILLE,201112,Washington,0.048,84.0,84,True,False
WA,PEND OREILLE,201210,Washington,0.0512,84.0,84,True,True
WA,PEND OREILLE,201211,Washington,0.046,84.0,84,True,True
WA,PEND OREILLE,201212,Washington,0.0482,84.0,84,True,True
WA,PIERCE,20061,Washington,0.022,84.0,84,True,False
WA,PIERCE,20062,Washington,0.021,84.0,84,True,False
WA,PIERCE,20063,Washington,0.025,84.0,84,True,False
WA,PIERCE,20064,Washington,0.0218,84.0,84,True,False
WA,PIERCE,20065,Washington,0.0238,84.0,84,True,False
WA,PIERCE,20066,Washington,0.0255,84.0,84,True,False
WA,PIERCE,20067,Washington,0.0244,84.0,84,True,False
WA,PIERCE,20068,Washington,0.0259,84.0,84,True,False
WA,PIERCE,20069,Washington,0.0228,84.0,84,True,False
WA,PIERCE,20071,Washington,0.0277,84.0,84,True,False
WA,PIERCE,20072,Washington,0.0271,84.0,84,True,False
WA,PIERCE,20073,Washington,0.0277,84.0,84,True,False
WA,PIERCE,20074,Washington,0.0258,84.0,84,True,False
WA,PIERCE,20075,Washington,0.0278,84.0,84,True,False
WA,PIERCE,20076,Washington,0.0276,84.0,84,True,False
WA,PIERCE,20077,Washington,0.0293,84.0,84,True,False
WA,PIERCE,20078,Washington,0.03,84.0,84,True,False
WA,PIERCE,20079,Washington,0.0259,84.0,84,True,False
WA,PIERCE,20081,Washington,0.0292,84.0,84,True,False
WA,PIERCE,20082,Washington,0.0264,84.0,84,True,False
WA,PIERCE,20083,Washington,0.0264,84.0,84,True,False
WA,PIERCE,20084,Washington,0.0271,84.0,84,True,False
WA,PIERCE,20085,Washington,0.0264,84.0,84,True,False
WA,PIERCE,20086,Washington,0.0272,84.0,84,True,False
WA,PIERCE,20087,Washington,0.0295,84.0,84,True,False
WA,PIERCE,20088,Washington,0.028,84.0,84,True,False
WA,PIERCE,20089,Washington,0.0287,84.0,84,True,False
WA,PIERCE,20091,Washington,0.0286,84.0,84,True,False
WA,PIERCE,20092,Washington,0.0264,84.0,84,True,False
WA,PIERCE,20093,Washington,0.0299,84.0,84,True,False
WA,PIERCE,20094,Washington,0.0296,84.0,84,True,False
WA,PIERCE,20095,Washington,0.0287,84.0,84,True,False
WA,PIERCE,20096,Washington,0.0286,84.0,84,True,False
WA,PIERCE,20097,Washington,0.0298,84.0,84,True,False
WA,PIERCE,20098,Washington,0.0272,84.0,84,True,False
WA,PIERCE,20099,Washington,0.029,84.0,84,True,False
WA,PIERCE,20101,Washington,0.0237,84.0,84,True,False
WA,PIERCE,20102,Washington,0.0274,84.0,84,True,False
WA,PIERCE,20103,Washington,0.0324,84.0,84,True,False
WA,PIERCE,20104,Washington,0.0293,84.0,84,True,False
WA,PIERCE,20105,Washington,0.0287,84.0,84,True,False
WA,PIERCE,20106,Washington,0.0314,84.0,84,True,False
WA,PIERCE,20107,Washington,0.0297,84.0,84,True,False
WA,PIERCE,20108,Washington,0.0299,84.0,84,True,False
WA,PIERCE,20109,Washington,0.0295,84.0,84,True,False
WA,PIERCE,20111,Washington,0.0286,84.0,84,True,False
WA,PIERCE,20112,Washington,0.0257,84.0,84,True,False
WA,PIERCE,20113,Washington,0.0311,84.0,84,True,False
WA,PIERCE,20114,Washington,0.0269,84.0,84,True,False
WA,PIERCE,20115,Washington,0.028,84.0,84,True,False
WA,PIERCE,20116,Washington,0.029,84.0,84,True,False
WA,PIERCE,20117,Washington,0.0268,84.0,84,True,False
WA,PIERCE,20118,Washington,0.0293,84.0,84,True,False
WA,PIERCE,20119,Washington,0.0276,84.0,84,True,False
WA,PIERCE,20121,Washington,0.0259,84.0,84,True,True
WA,PIERCE,20122,Washington,0.0249,84.0,84,True,True
WA,PIERCE,20123,Washington,0.0274,84.0,84,True,True
WA,PIERCE,20124,Washington,0.0253,84.0,84,True,True
WA,PIERCE,20125,Washington,0.0271,84.0,84,True,True
WA,PIERCE,20126,Washington,0.0263,84.0,84,True,True
WA,PIERCE,20127,Washington,0.0264,84.0,84,True,True
WA,PIERCE,20128,Washington,0.0275,84.0,84,True,True
WA,PIERCE,20129,Washington,0.0241,84.0,84,True,True
WA,PIERCE,200610,Washington,0.0267,84.0,84,True,False
WA,PIERCE,200611,Washington,0.0255,84.0,84,True,False
WA,PIERCE,200612,Washington,0.027,84.0,84,True,False
WA,PIERCE,200710,Washington,0.0296,84.0,84,True,False
WA,PIERCE,200711,Washington,0.0286,84.0,84,True,False
WA,PIERCE,200712,Washington,0.0295,84.0,84,True,False
WA,PIERCE,200810,Washington,0.0313,84.0,84,True,False
WA,PIERCE,200811,Washington,0.0261,84.0,84,True,False
WA,PIERCE,200812,Washington,0.0309,84.0,84,True,False
WA,PIERCE,200910,Washington,0.0286,84.0,84,True,False
WA,PIERCE,200911,Washington,0.0266,84.0,84,True,False
WA,PIERCE,200912,Washington,0.0316,84.0,84,True,False
WA,PIERCE,201010,Washington,0.0289,84.0,84,True,False
WA,PIERCE,201011,Washington,0.0273,84.0,84,True,False
WA,PIERCE,201012,Washington,0.0311,84.0,84,True,False
WA,PIERCE,201110,Washington,0.0277,84.0,84,True,False
WA,PIERCE,201111,Washington,0.0266,84.0,84,True,False
WA,PIERCE,201112,Washington,0.0288,84.0,84,True,False
WA,PIERCE,201210,Washington,0.0265,84.0,84,True,True
WA,PIERCE,201211,Washington,0.0257,84.0,84,True,True
WA,PIERCE,201212,Washington,0.0249,84.0,84,True,True
WA,SAN JUAN,20061,Washington,0.014,84.0,84,True,False
WA,SAN JUAN,20062,Washington,0.0161,84.0,84,True,False
WA,SAN JUAN,20063,Washington,0.0156,84.0,84,True,False
WA,SAN JUAN,20064,Washington,0.0132,84.0,84,True,False
WA,SAN JUAN,20065,Washington,0.0171,84.0,84,True,False
WA,SAN JUAN,20066,Washington,0.0135,84.0,84,True,False
WA,SAN JUAN,20067,Washington,0.0164,84.0,84,True,False
WA,SAN JUAN,20068,Washington,0.0156,84.0,84,True,False
WA,SAN JUAN,20069,Washington,0.0113,84.0,84,True,False
WA,SAN JUAN,20071,Washington,0.0131,84.0,84,True,False
WA,SAN JUAN,20072,Washington,0.0162,84.0,84,True,False
WA,SAN JUAN,20073,Washington,0.0148,84.0,84,True,False
WA,SAN JUAN,20074,Washington,0.0131,84.0,84,True,False
WA,SAN JUAN,20075,Washington,0.0122,84.0,84,True,False
WA,SAN JUAN,20076,Washington,0.0171,84.0,84,True,False
WA,SAN JUAN,20077,Washington,0.0182,84.0,84,True,False
WA,SAN JUAN,20078,Washington,0.0204,84.0,84,True,False
WA,SAN JUAN,20079,Washington,0.0169,84.0,84,True,False
WA,SAN JUAN,20081,Washington,0.015,84.0,84,True,False
WA,SAN JUAN,20082,Washington,0.0158,84.0,84,True,False
WA,SAN JUAN,20083,Washington,0.0166,84.0,84,True,False
WA,SAN JUAN,20084,Washington,0.0152,84.0,84,True,False
WA,SAN JUAN,20085,Washington,0.0179,84.0,84,True,False
WA,SAN JUAN,20086,Washington,0.0191,84.0,84,True,False
WA,SAN JUAN,20087,Washington,0.0215,84.0,84,True,False
WA,SAN JUAN,20088,Washington,0.0208,84.0,84,True,False
WA,SAN JUAN,20089,Washington,0.0217,84.0,84,True,False
WA,SAN JUAN,20091,Washington,0.0216,84.0,84,True,False
WA,SAN JUAN,20092,Washington,0.0217,84.0,84,True,False
WA,SAN JUAN,20093,Washington,0.0207,84.0,84,True,False
WA,SAN JUAN,20094,Washington,0.0211,84.0,84,True,False
WA,SAN JUAN,20095,Washington,0.0195,84.0,84,True,False
WA,SAN JUAN,20096,Washington,0.0275,84.0,84,True,False
WA,SAN JUAN,20097,Washington,0.0261,84.0,84,True,False
WA,SAN JUAN,20098,Washington,0.0217,84.0,84,True,False
WA,SAN JUAN,20099,Washington,0.0266,84.0,84,True,False
WA,SAN JUAN,20101,Washington,0.0188,84.0,84,True,False
WA,SAN JUAN,20102,Washington,0.0209,84.0,84,True,False
WA,SAN JUAN,20103,Washington,0.0243,84.0,84,True,False
WA,SAN JUAN,20104,Washington,0.0232,84.0,84,True,False
WA,SAN JUAN,20105,Washington,0.024,84.0,84,True,False
WA,SAN JUAN,20106,Washington,0.0249,84.0,84,True,False
WA,SAN JUAN,20107,Washington,0.0269,84.0,84,True,False
WA,SAN JUAN,20108,Washington,0.0303,84.0,84,True,False
WA,SAN JUAN,20109,Washington,0.0249,84.0,84,True,False
WA,SAN JUAN,20111,Washington,0.0288,84.0,84,True,False
WA,SAN JUAN,20112,Washington,0.0265,84.0,84,True,False
WA,SAN JUAN,20113,Washington,0.0286,84.0,84,True,False
WA,SAN JUAN,20114,Washington,0.0276,84.0,84,True,False
WA,SAN JUAN,20115,Washington,0.0248,84.0,84,True,False
WA,SAN JUAN,20116,Washington,0.0239,84.0,84,True,False
WA,SAN JUAN,20117,Washington,0.0272,84.0,84,True,False
WA,SAN JUAN,20118,Washington,0.0273,84.0,84,True,False
WA,SAN JUAN,20119,Washington,0.0274,84.0,84,True,False
WA,SAN JUAN,20121,Washington,0.0264,84.0,84,True,True
WA,SAN JUAN,20122,Washington,0.0251,84.0,84,True,True
WA,SAN JUAN,20123,Washington,0.0263,84.0,84,True,True
WA,SAN JUAN,20124,Washington,0.0246,84.0,84,True,True
WA,SAN JUAN,20125,Washington,0.0237,84.0,84,True,True
WA,SAN JUAN,20126,Washington,0.028,84.0,84,True,True
WA,SAN JUAN,20127,Washington,0.0289,84.0,84,True,True
WA,SAN JUAN,20128,Washington,0.0258,84.0,84,True,True
WA,SAN JUAN,20129,Washington,0.0221,84.0,84,True,True
WA,SAN JUAN,200610,Washington,0.0122,84.0,84,True,False
WA,SAN JUAN,200611,Washington,0.0135,84.0,84,True,False
WA,SAN JUAN,200612,Washington,0.0139,84.0,84,True,False
WA,SAN JUAN,200710,Washington,0.0178,84.0,84,True,False
WA,SAN JUAN,200711,Washington,0.0172,84.0,84,True,False
WA,SAN JUAN,200712,Washington,0.0189,84.0,84,True,False
WA,SAN JUAN,200810,Washington,0.0196,84.0,84,True,False
WA,SAN JUAN,200811,Washington,0.0187,84.0,84,True,False
WA,SAN JUAN,200812,Washington,0.0207,84.0,84,True,False
WA,SAN JUAN,200910,Washington,0.0219,84.0,84,True,False
WA,SAN JUAN,200911,Washington,0.0233,84.0,84,True,False
WA,SAN JUAN,200912,Washington,0.0273,84.0,84,True,False
WA,SAN JUAN,201010,Washington,0.0283,84.0,84,True,False
WA,SAN JUAN,201011,Washington,0.0262,84.0,84,True,False
WA,SAN JUAN,201012,Washington,0.0272,84.0,84,True,False
WA,SAN JUAN,201110,Washington,0.0273,84.0,84,True,False
WA,SAN JUAN,201111,Washington,0.031,84.0,84,True,False
WA,SAN JUAN,201112,Washington,0.0312,84.0,84,True,False
WA,SAN JUAN,201210,Washington,0.0274,84.0,84,True,True
WA,SAN JUAN,201211,Washington,0.0288,84.0,84,True,True
WA,SAN JUAN,201212,Washington,0.0257,84.0,84,True,True
WA,SKAGIT,20061,Washington,0.0239,84.0,84,True,False
WA,SKAGIT,20062,Washington,0.0191,84.0,84,True,False
WA,SKAGIT,20063,Washington,0.0258,84.0,84,True,False
WA,SKAGIT,20064,Washington,0.0229,84.0,84,True,False
WA,SKAGIT,20065,Washington,0.0264,84.0,84,True,False
WA,SKAGIT,20066,Washington,0.0246,84.0,84,True,False
WA,SKAGIT,20067,Washington,0.026,84.0,84,True,False
WA,SKAGIT,20068,Washington,0.027,84.0,84,True,False
WA,SKAGIT,20069,Washington,0.0239,84.0,84,True,False
WA,SKAGIT,20071,Washington,0.0311,84.0,84,True,False
WA,SKAGIT,20072,Washington,0.0234,84.0,84,True,False
WA,SKAGIT,20073,Washington,0.0301,84.0,84,True,False
WA,SKAGIT,20074,Washington,0.0306,84.0,84,True,False
WA,SKAGIT,20075,Washington,0.0331,84.0,84,True,False
WA,SKAGIT,20076,Washington,0.0333,84.0,84,True,False
WA,SKAGIT,20077,Washington,0.036,84.0,84,True,False
WA,SKAGIT,20078,Washington,0.0375,84.0,84,True,False
WA,SKAGIT,20079,Washington,0.0334,84.0,84,True,False
WA,SKAGIT,20081,Washington,0.0305,84.0,84,True,False
WA,SKAGIT,20082,Washington,0.0285,84.0,84,True,False
WA,SKAGIT,20083,Washington,0.0303,84.0,84,True,False
WA,SKAGIT,20084,Washington,0.0294,84.0,84,True,False
WA,SKAGIT,20085,Washington,0.0305,84.0,84,True,False
WA,SKAGIT,20086,Washington,0.0332,84.0,84,True,False
WA,SKAGIT,20087,Washington,0.0325,84.0,84,True,False
WA,SKAGIT,20088,Washington,0.0302,84.0,84,True,False
WA,SKAGIT,20089,Washington,0.0302,84.0,84,True,False
WA,SKAGIT,20091,Washington,0.0328,84.0,84,True,False
WA,SKAGIT,20092,Washington,0.0286,84.0,84,True,False
WA,SKAGIT,20093,Washington,0.035,84.0,84,True,False
WA,SKAGIT,20094,Washington,0.0325,84.0,84,True,False
WA,SKAGIT,20095,Washington,0.0326,84.0,84,True,False
WA,SKAGIT,20096,Washington,0.0341,84.0,84,True,False
WA,SKAGIT,20097,Washington,0.0323,84.0,84,True,False
WA,SKAGIT,20098,Washington,0.0302,84.0,84,True,False
WA,SKAGIT,20099,Washington,0.034,84.0,84,True,False
WA,SKAGIT,20101,Washington,0.0294,84.0,84,True,False
WA,SKAGIT,20102,Washington,0.0287,84.0,84,True,False
WA,SKAGIT,20103,Washington,0.0332,84.0,84,True,False
WA,SKAGIT,20104,Washington,0.0318,84.0,84,True,False
WA,SKAGIT,20105,Washington,0.0297,84.0,84,True,False
WA,SKAGIT,20106,Washington,0.0349,84.0,84,True,False
WA,SKAGIT,20107,Washington,0.0331,84.0,84,True,False
WA,SKAGIT,20108,Washington,0.0336,84.0,84,True,False
WA,SKAGIT,20109,Washington,0.0332,84.0,84,True,False
WA,SKAGIT,20111,Washington,0.0336,84.0,84,True,False
WA,SKAGIT,20112,Washington,0.0294,84.0,84,True,False
WA,SKAGIT,20113,Washington,0.0369,84.0,84,True,False
WA,SKAGIT,20114,Washington,0.0304,84.0,84,True,False
WA,SKAGIT,20115,Washington,0.0322,84.0,84,True,False
WA,SKAGIT,20116,Washington,0.036,84.0,84,True,False
WA,SKAGIT,20117,Washington,0.0319,84.0,84,True,False
WA,SKAGIT,20118,Washington,0.0342,84.0,84,True,False
WA,SKAGIT,20119,Washington,0.0342,84.0,84,True,False
WA,SKAGIT,20121,Washington,0.0328,84.0,84,True,True
WA,SKAGIT,20122,Washington,0.032,84.0,84,True,True
WA,SKAGIT,20123,Washington,0.0323,84.0,84,True,True
WA,SKAGIT,20124,Washington,0.0301,84.0,84,True,True
WA,SKAGIT,20125,Washington,0.0328,84.0,84,True,True
WA,SKAGIT,20126,Washington,0.0334,84.0,84,True,True
WA,SKAGIT,20127,Washington,0.0313,84.0,84,True,True
WA,SKAGIT,20128,Washington,0.0353,84.0,84,True,True
WA,SKAGIT,20129,Washington,0.0294,84.0,84,True,True
WA,SKAGIT,200610,Washington,0.0293,84.0,84,True,False
WA,SKAGIT,200611,Washington,0.0272,84.0,84,True,False
WA,SKAGIT,200612,Washington,0.0259,84.0,84,True,False
WA,SKAGIT,200710,Washington,0.0404,84.0,84,True,False
WA,SKAGIT,200711,Washington,0.0358,84.0,84,True,False
WA,SKAGIT,200712,Washington,0.0291,84.0,84,True,False
WA,SKAGIT,200810,Washington,0.0336,84.0,84,True,False
WA,SKAGIT,200811,Washington,0.0291,84.0,84,True,False
WA,SKAGIT,200812,Washington,0.0313,84.0,84,True,False
WA,SKAGIT,200910,Washington,0.0324,84.0,84,True,False
WA,SKAGIT,200911,Washington,0.0304,84.0,84,True,False
WA,SKAGIT,200912,Washington,0.0365,84.0,84,True,False
WA,SKAGIT,201010,Washington,0.0331,84.0,84,True,False
WA,SKAGIT,201011,Washington,0.0331,84.0,84,True,False
WA,SKAGIT,201012,Washington,0.0358,84.0,84,True,False
WA,SKAGIT,201110,Washington,0.032,84.0,84,True,False
WA,SKAGIT,201111,Washington,0.0334,84.0,84,True,False
WA,SKAGIT,201112,Washington,0.0346,84.0,84,True,False
WA,SKAGIT,201210,Washington,0.0362,84.0,84,True,True
WA,SKAGIT,201211,Washington,0.032,84.0,84,True,True
WA,SKAGIT,201212,Washington,0.0324,84.0,84,True,True
